1488666823,195408,14,0,0,0,0,0,55,226,496,605,521,658,486,622,512,648
1488666824,195508,8,9,0,0,0,0,48,193,473,608,520,667,521,646,563,681
1488666824,195608,14,0,0,0,0,0,19,226,464,607,515,657,521,643,559,682
1488666824,195708,10,0,0,0,0,0,54,235,485,621,530,674,530,615,549,668
1488666824,195808,5,0,0,0,0,0,54,233,487,621,535,669,526,649,567,683
1488666824,195908,14,0,0,0,0,0,54,232,461,599,514,658,520,649,559,677
1488666824,196008,14,0,0,0,0,0,54,236,458,607,516,660,523,645,556,684
1488666824,196108,7,0,0,0,0,0,53,233,497,624,535,678,537,654,570,697
1488666824,196208,10,0,0,0,0,0,53,234,502,638,514,664,528,653,567,684
1488666824,196308,9,0,0,0,0,0,52,240,498,637,538,678,503,623,551,670
1488666825,196408,9,0,0,0,0,0,50,232,493,630,540,650,520,605,532,664
1488666825,196508,11,0,0,0,0,0,50,195,452,593,507,652,519,635,554,680
1488666825,196608,15,0,0,0,0,0,50,229,485,592,480,594,482,618,516,612
1488666825,196708,7,0,0,0,0,0,46,233,448,560,488,632,468,571,506,637
1488666825,196808,9,0,0,0,0,0,49,230,466,610,521,656,521,638,561,677
1488666825,196908,9,0,0,0,0,0,53,231,485,626,532,670,535,653,565,687
1488666825,197008,14,0,0,0,0,0,45,227,493,624,532,645,510,637,557,678
1488666825,197108,14,0,0,0,0,0,45,231,482,591,507,647,513,637,562,684
1488666825,197208,4,0,0,0,0,0,50,197,484,596,515,647,513,634,523,647
1488666825,197308,9,0,0,0,0,0,52,232,477,610,524,633,505,632,554,676
1488666826,197408,14,0,0,0,0,0,55,224,489,622,534,675,527,651,567,683
1488666826,197508,8,0,0,0,0,0,50,233,495,628,541,672,495,627,548,673
1488666826,197608,13,0,0,0,0,0,51,231,484,623,531,669,528,648,570,693
1488666826,197708,12,0,0,0,0,0,52,199,493,630,502,654,485,613,538,669
1488666826,197808,13,0,0,0,0,0,56,232,454,598,479,632,470,604,531,664
1488666826,197908,10,0,0,0,0,0,47,228,447,590,507,646,520,606,532,665
1488666826,198008,13,1,0,0,0,0,52,233,477,615,523,659,520,611,534,665
1488666826,198108,10,0,0,0,0,0,48,196,480,594,511,652,514,643,556,678
1488666826,198208,9,0,0,0,0,0,54,229,488,629,538,677,532,656,538,664
1488666826,198308,11,0,0,0,0,0,49,229,486,625,533,674,534,651,567,684
1488666826,198408,9,0,0,0,0,0,52,236,499,631,534,673,533,649,564,687
1488666827,198508,11,0,0,0,0,0,54,232,462,611,521,656,520,650,537,657
1488666827,198608,13,0,0,0,0,0,49,226,482,586,515,655,511,634,556,685
1488666827,198708,9,0,0,0,0,0,52,233,485,619,528,673,523,646,535,655
1488666827,198808,12,0,0,0,0,0,47,228,447,591,505,652,511,638,526,618
1488666827,198908,12,0,0,0,0,0,59,236,427,576,459,617,487,616,540,666
1488666827,199008,4,0,0,0,0,0,54,238,452,591,504,652,482,614,546,671
1488666827,199108,4,0,0,0,0,0,50,198,483,614,498,645,511,627,555,669
1488666827,199208,3,0,0,14,0,0,53,228,454,604,483,625,502,628,557,671
1488666827,199308,5,0,0,0,0,0,51,233,484,625,527,665,519,639,558,647
1488666827,199408,6,0,0,0,0,0,53,230,477,616,491,637,478,606,502,638
1488666828,199508,11,0,0,0,0,0,51,229,469,608,488,635,505,631,549,665
1488666828,199608,11,0,0,0,0,0,49,225,480,624,529,637,504,635,554,674
1488666828,199708,14,0,0,0,1,0,49,232,491,628,498,651,513,629,554,679
1488666828,199808,9,0,0,0,0,0,49,226,457,601,508,621,497,622,515,648
1488666828,199908,11,0,0,0,0,0,53,226,471,607,518,628,516,629,548,675
1488666828,200008,11,0,0,0,0,0,55,229,481,622,534,636,477,603,532,660
1488666828,200108,12,0,0,0,0,0,55,203,473,605,518,662,490,614,547,667
1488666828,200208,16,0,0,0,0,0,48,229,478,621,531,665,529,643,567,687
1488666828,200308,6,0,0,0,0,0,51,232,461,603,518,660,522,613,543,665
1488666829,200408,8,0,0,0,0,0,47,235,482,626,534,671,526,619,538,665
1488666829,200508,10,0,0,0,0,0,46,235,486,626,539,668,472,627,548,639
1488666829,200608,7,0,0,0,0,0,49,233,472,580,504,649,513,630,522,651
1488666829,200708,14,0,0,0,0,0,53,227,469,611,520,626,507,627,546,673
1488666829,200808,12,0,0,0,0,0,47,228,488,623,530,673,528,614,511,640
1488666829,200908,4,0,0,0,0,0,50,196,439,577,495,645,502,593,526,654
1488666829,201008,6,0,0,0,0,0,52,193,473,607,524,664,522,648,532,659
1488666829,201108,5,0,0,0,0,0,49,228,483,622,537,673,522,651,565,680
1488666829,201208,9,0,0,0,0,0,55,228,494,597,517,657,516,643,563,682
1488666829,201308,7,0,0,0,0,0,53,198,493,626,507,650,526,642,565,690
1488666830,201408,11,0,0,0,0,0,50,233,490,630,540,676,536,658,578,696
1488666830,201508,15,0,0,0,0,0,52,231,505,636,541,681,535,656,578,698
1488666830,201608,14,0,0,0,0,0,50,237,471,610,493,641,506,635,564,685
1488666830,201708,9,0,0,0,0,0,42,232,496,634,537,681,536,655,567,691
1488666830,201808,9,0,0,0,0,0,51,230,463,611,519,659,513,644,564,689
1488666830,201908,9,0,0,0,0,0,49,227,496,636,544,684,501,626,520,651
1488666830,202008,6,0,0,0,0,0,53,234,477,615,526,670,530,655,566,687
1488666830,202108,7,0,0,0,0,0,53,226,497,634,545,683,535,657,573,689
1488666830,202208,8,0,0,0,0,0,53,235,492,603,519,659,517,642,564,690
1488666830,202308,10,0,0,0,0,0,52,196,496,637,539,672,484,630,552,676
1488666831,202408,16,0,0,0,0,0,50,233,493,631,538,642,513,641,556,649
1488666831,202508,7,0,0,0,0,0,61,226,481,619,524,663,521,641,561,675
1488666831,202608,8,0,0,0,0,0,57,231,479,621,532,672,530,660,574,693
1488666831,202708,7,0,0,0,0,0,51,230,502,639,543,682,546,629,550,640
1488666831,202808,5,0,0,0,0,0,52,234,479,618,530,683,525,643,560,680
1488666831,202908,9,0,0,0,0,0,53,237,491,622,538,677,525,651,574,693
1488666831,203008,10,0,0,0,0,0,56,237,496,599,519,658,518,613,546,673
1488666831,203108,10,0,0,0,0,0,51,231,480,625,531,664,531,649,561,682
1488666831,203208,12,0,0,0,0,0,48,234,498,603,511,651,515,637,555,675
1488666831,203308,6,0,0,0,0,0,49,231,484,588,511,652,485,614,540,672
1488666832,203408,10,0,0,0,0,0,52,236,486,630,536,643,509,632,526,656
1488666832,203508,5,0,0,0,0,0,54,237,473,619,523,655,517,643,560,644
1488666832,203608,6,0,0,0,0,0,57,232,474,584,511,645,506,639,550,675
1488666832,203708,10,0,0,0,0,0,52,195,487,621,529,671,529,645,560,686
1488666832,203808,12,0,0,0,0,0,51,229,494,598,521,662,524,615,545,666
1488666832,203908,9,0,0,0,0,0,54,198,485,619,530,673,528,615,543,661
1488666832,204008,9,0,0,0,0,0,50,231,478,625,528,668,531,646,562,653
1488666832,204108,12,0,0,0,0,0,55,230,442,594,511,655,512,641,554,643
1488666832,204208,12,0,0,0,0,0,49,232,474,621,523,665,524,649,563,675
1488666832,204308,9,0,0,0,0,0,57,234,497,629,533,670,533,653,562,688
1488666832,204408,11,0,0,0,0,0,52,240,505,629,538,647,515,638,562,685
1488666833,204508,11,0,0,0,0,0,65,237,494,635,535,671,529,647,567,682
1488666833,204608,8,0,0,0,0,0,50,233,493,629,531,636,480,614,539,665
1488666833,204708,2,0,0,0,0,0,53,232,484,620,532,640,512,633,560,681
1488666833,204808,6,0,0,0,0,0,54,238,458,605,516,656,520,644,569,685
1488666833,204908,8,0,0,0,0,0,57,201,494,629,535,674,531,651,564,655
1488666833,205008,13,0,0,0,0,0,49,226,481,620,531,667,520,647,566,684
1488666833,205108,6,0,0,0,0,0,53,233,492,631,532,673,530,620,552,672
1488666833,205208,7,0,0,0,0,0,54,233,488,595,510,654,521,646,562,652
1488666833,205308,12,0,0,0,0,0,65,238,484,587,508,617,496,623,549,669
1488666834,205408,9,0,0,0,0,0,50,239,489,620,495,637,512,637,553,679
1488666834,205508,11,0,0,0,0,0,53,197,487,622,531,667,532,652,570,653
1488666834,205608,14,0,0,0,0,0,37,224,486,628,535,681,529,646,529,658
1488666834,205708,7,0,0,0,0,0,52,197,451,593,510,660,523,635,556,679
1488666834,205808,10,0,0,0,0,0,50,195,487,624,501,647,510,640,565,683
1488666834,205908,10,1,0,0,0,0,53,223,487,623,534,673,528,654,575,691
1488666834,206008,12,0,0,0,0,0,50,195,500,631,535,679,534,657,574,697
1488666834,206108,6,0,0,0,0,0,46,192,504,644,550,655,517,637,557,679
1488666834,206208,11,0,0,0,0,0,49,227,491,625,532,638,512,640,562,686
1488666834,206308,15,0,0,0,0,0,53,230,497,639,533,672,535,651,568,694
1488666835,206408,10,0,0,0,0,0,52,196,499,638,544,648,526,648,563,690
1488666835,206508,13,0,0,0,0,0,51,227,496,603,518,657,524,611,538,666
1488666835,206608,14,0,0,0,0,0,57,201,484,627,526,669,530,652,570,695
1488666835,206708,5,0,0,0,0,0,51,226,498,602,523,665,523,640,564,655
1488666835,206808,13,0,0,0,0,0,54,232,483,619,526,667,524,649,567,686
1488666835,206908,10,0,0,0,0,0,51,233,490,600,517,657,519,643,561,679
1488666835,207008,12,0,0,0,0,0,48,201,485,623,530,676,535,620,545,674
1488666835,207108,15,0,0,0,0,0,54,195,487,622,534,679,530,651,564,682
1488666835,207208,10,0,0,0,0,0,47,225,498,637,534,678,537,656,573,692
1488666835,207308,6,0,0,0,0,0,51,228,504,640,546,655,522,609,541,663
1488666835,207408,9,0,0,0,0,0,48,236,447,591,502,649,514,604,502,636
1488666836,207508,9,0,0,0,0,0,54,238,469,604,517,661,521,642,554,647
1488666836,207608,13,0,0,0,0,0,59,235,476,616,527,666,529,644,528,654
1488666836,207708,13,0,0,0,0,0,53,232,480,585,501,653,513,633,547,674
1488666836,207808,11,0,0,0,0,0,51,230,454,597,518,658,519,639,561,678
1488666836,207908,7,0,0,0,0,0,51,233,485,625,533,665,529,653,561,683
1488666836,208008,8,0,0,0,0,0,55,237,492,629,532,678,536,654,540,672
1488666836,208108,5,0,0,0,0,0,64,244,490,631,537,670,528,655,572,653
1488666836,208208,8,0,0,0,0,0,54,237,478,626,537,668,533,654,569,687
1488666836,208308,11,0,0,0,0,0,53,229,497,628,502,649,520,645,559,681
1488666836,208408,13,0,0,0,0,0,53,231,460,607,516,656,521,645,562,651
1488666837,208508,5,0,0,0,0,0,48,235,476,616,527,665,524,648,565,683
1488666837,208608,12,1,0,0,0,0,52,236,493,631,534,677,534,658,573,689
1488666837,208708,8,0,0,0,0,0,50,233,498,608,525,658,523,649,562,685
1488666837,208808,3,0,0,0,0,0,53,229,461,600,520,664,524,654,573,689
1488666837,208908,7,0,0,0,0,0,50,197,495,628,536,678,499,630,556,682
1488666837,209008,12,0,0,1,0,0,46,192,493,630,538,682,536,657,574,695
1488666837,209108,9,0,0,0,0,0,48,227,503,639,542,684,539,661,576,661
1488666837,209208,10,0,0,0,0,0,49,226,453,596,517,656,521,642,566,681
1488666837,209308,4,0,0,0,0,0,49,228,461,574,466,586,476,611,538,667
1488666837,209408,7,1,0,0,0,0,62,245,476,617,525,658,524,650,567,690
1488666838,209508,12,0,0,0,0,0,54,236,462,607,519,656,489,616,546,675
1488666838,209608,7,0,0,0,0,0,56,238,484,597,508,652,518,646,563,683
1488666838,209708,9,0,0,0,0,0,51,227,491,627,530,678,497,626,518,649
1488666838,209808,15,0,0,0,0,0,50,233,476,620,525,669,524,649,562,652
1488666838,209908,2,0,0,0,0,0,55,230,443,589,500,647,514,644,560,683
1488666838,210008,13,0,0,0,0,0,51,230,494,599,515,652,483,613,537,658
1488666838,210108,12,0,0,0,0,0,54,235,476,623,531,664,522,652,569,680
1488666838,210208,7,0,0,0,0,0,52,199,460,607,522,628,502,636,559,678
1488666838,210308,11,0,0,0,0,0,49,229,489,621,533,668,494,626,554,676
1488666838,210408,8,0,0,0,0,0,53,231,484,629,537,674,534,620,519,639
1488666839,210508,1,0,0,0,0,0,53,234,472,618,528,634,513,637,551,667
1488666839,210608,9,0,0,0,0,0,55,201,476,585,506,652,480,580,522,652
1488666839,210708,7,0,0,12,0,0,51,194,474,575,503,643,503,626,552,681
1488666839,210808,11,0,0,0,0,0,52,232,455,592,478,635,501,593,530,660
1488666839,210908,9,0,0,0,0,0,53,232,480,618,529,669,527,646,530,661
1488666839,211008,6,0,0,0,0,0,65,244,486,625,528,641,510,636,521,652
1488666839,211108,7,0,0,0,0,0,48,234,479,617,520,668,528,617,543,666
1488666839,211208,3,0,0,0,0,0,54,238,482,621,532,638,509,632,556,682
1488666839,211308,15,0,0,0,0,0,48,241,487,621,527,662,531,647,560,690
1488666839,211408,7,0,0,0,0,0,53,226,493,631,533,669,525,649,563,683
1488666840,211508,10,0,0,0,0,0,54,196,499,630,540,680,497,632,521,652
1488666840,211608,11,0,0,0,0,0,53,197,441,587,509,650,514,639,563,678
1488666840,211708,7,0,0,0,0,0,56,236,456,600,519,658,522,647,564,683
1488666840,211808,10,0,0,0,0,0,51,240,460,567,494,609,489,615,542,634
1488666840,211908,8,0,0,0,0,0,53,237,461,597,511,646,511,635,554,643
1488666840,212008,7,0,0,0,0,0,51,232,436,588,505,651,512,637,557,676
1488666840,212108,10,0,0,0,0,0,55,229,485,619,530,638,474,608,539,665
1488666840,212208,10,0,0,0,0,0,49,227,477,615,524,665,523,644,528,657
